topology,config,method,rep,n,p,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,wall_seconds
cluster,n513p164,desparsified,27,513,164,random,0.8416495721845114,0.6337600152354005,0.008181400041517203,0.8548232742705633,0.8,0.8,10,0.2307601716703168,0.7274873848035535,0.7941468681369132,0.4672660360153126,107.03058291599154
