topology,config,method,rep,n,p,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,wall_seconds
scale-free,n513p164,desparsified,37,513,164,hub,0.05738639298158258,0.029891474387146268,0.008381572870791193,0.0951386266066363,0.2,0.2,72,0.020185828872053682,0.049975057516075075,0.0379669586394165,0.0475393508853326,99.58204989368096
