topology,config,method,rep,n,p,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,wall_seconds
scale-free,n237p78,glasso,7,237,78,random,0.15917089239874044,-0.14133967298524258,0.00406892652962209,0.9464333135219211,0.9,0.9,1,0.14782245347736228,0.926529167035496,0.013316988892380643,0.270912220309811,95.5242513702251
