topology,config,method,rep,n,p,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,wall_seconds
random,n513p164,glasso,15,513,164,random,0.3443764634316409,0.03258834790477744,0.002404282910220749,0.975889978643233,0.8,0.8,1,0.1308343422988675,0.9616911294600955,0.24568633060994807,0.3706412896811265,22.142024813219905
