,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
GRAMD1C,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-3.0105204421211145,-0.0,-0.0,-10.826226084345686,-0.0,3.2347249617833804,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-56.65294938737097,-0.0,-9.186870977481014,-0.0,-0.0,-0.0,-3.977925197364666,-9.707909489954677,-0.0,0.0,5.008165926843331,0.0,-0.0,0.0,-14.137065480099407,-0.0,-0.0,-0.0,-0.0,-0.0,0.08428564779417752,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-3.201597297682167,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-5.370575030078751,0.0,-0.0,-0.0,-0.0,9.56684825598994,-12.324799286171313,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17.810507917662232,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.8863129091823363,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-4.951321269639958,0.0,0.0,-0.0,-3.6486521756819283,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-5.439222723701363,-14.64534536602546,-0.0,0.0,-0.0,3.856761151655212,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-2.3618570296530557,-0.0,-15.098237001069036,0.0,0.0,0.0,-27.049261218111575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.320807523226187,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
S1PR5,-3.7432504397696773,-0.0,0.0,0.0,-6.549038924967364,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-3.241464051597921,-8.279712678454368,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-22.77004228295745,0.0,-9.148626758981747,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-33.41661570120748,-14.810134610804926,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.895430015524532,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-15.283671592618893,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-2.1997123835764714,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-3.0510225530837274,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4832353438213913,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.5994676211815961,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-8.20288215293032,-0.947132245181805,0.0,-28.147785892698565,-0.0,0.0,-0.0,-0.0,0.0,-0.18837343020698263,-0.0,0.0,-7.357515068873374,0.0,0.0,0.0,-0.0,-0.8586997877028864,-0.5146837676686202,-0.0,-0.0,-0.0,-79.19339755458398,0.0,0.0,0.0,-0.0,0.0
MME,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-33.44749514635817,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-63.070816585259585,-0.0,-0.0,-0.4175786354919625,-39.206443858831356,-13.837283198631878,-2.338840137901868,-0.0,-0.0,0.0,9.324205386551922,0.0,0.0,-0.0,-0.0,-56.93762652094092,-123.5203862698508,0.0,-0.0,-2.9489113336208743,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.1999953989774914,0.0,-0.0,16.177304802560908,-0.0,-0.0,0.0,-37.626644358250104,-69.77929085091145,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-17.960637309854327,0.0,0.0,0.0,-0.0,-0.5128787038112372,-34.652193804282184,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-212.2233063821204,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.005722138940522979,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-17.620353527289236,0.0,0.0,-0.0,-0.0,0.0,-23.082474602309045,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-255.8818767530995,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08944414121156155
SPARCL1,-0.0,0.0,-0.0,-0.008432537184870968,0.0,-0.5210525126492505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-4.388529344560097,0.0,0.0,0.0,-0.531922614122095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479956147958566,0.0,0.0,-0.0,0.28117909385761297,0.0,0.0,-0.0,-0.0,0.0,1.5133572428895496,0.0,0.0,0.0,0.0,-0.5309159044171757,0.0,-0.0,-0.0,0.0,0.0,0.0,3.321644566340451,-0.0,-1.7805024454886844,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,5.207020560625652,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.7307080929487945,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-5.270233032599066,-0.0,-0.0,-0.0,0.0,0.33910224047908727,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1161232794584173,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089476630253181,-0.0,0.0,1.1575722763854006,1.5046888514674712,0.0
SCYL1,0.006123075214194975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-32.92202562234412,-0.0,0.0,-4.52122056450757,0.0,-0.0,0.0,0.0,-5.984888862719387,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-27.212667624353095,0.0,-10.701185559394869,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.665162549074293,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.321644566340451,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0813087657164002,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.30870864006287874,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.292244887430297,-2.7948070634596838,0.0,0.0,-6.9843350228228855,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.6761613181644237,0.0,0.0,-0.0,-0.0,0.0,-0.0,-20.95274087630047,-0.0,1.8287402687255967,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-17.56588091742621,0.0,-0.0,-3.0639784734779867,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,7.206332508575848,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-29.030023096691064,-20.241909660512672,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.4602189673832034,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
NUP133,-0.0,0.0,-0.8083965407084455,-0.18345273135893436,-0.0,0.15707102739511722,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.8477405371199646,-0.0,0.0,0.0,-0.0,0.0,2.579613804570461,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-3.201597297682167,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.7168988478386894,0.0,-0.5835048234972685,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1143733647636197,0.0,0.0,0.0,-0.743988887913553,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.5828235250992375,0.0,0.0,0.16985439494147456,0.0,-0.0,-5.292171814998832,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-4.53582196777366,0.0,0.14405345151847723,-0.0,1.6382351137442044,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.36520669646736387,0.0,-0.0,0.8545104672354623,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.818496341092819,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0015020028677792683,-0.0,0.0,0.4481504160682134,0.0,0.0,0.0,-0.0,0.0,1.3406489481547166,0.0,0.0,0.0,-0.0
FGF9,0.0,-0.0,0.3995472579572506,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.7409311345740155,-0.0,2.2014603330879474,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.6433252204737412,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7130258018647445,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.07590114006733965,0.0,0.0,0.0,0.8442578163523131,-0.0,-0.0,0.0,-1.7805024454886844,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.4765275193538054,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6756644236298518,-0.0,-1.2424833536737037,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.9438994650704701,0.0,-0.0,0.0,-0.0,0.32887234431556717,0.0,0.0,-0.0,-0.0,0.0,0.0,2.0507653441421403,-0.0,0.13093922473331024,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.6589326187519315,-0.0,-0.0,0.0,0.0,0.0,-0.6315770703063123,-0.0,0.5996319555898701,-0.0,-0.0,-0.0,0.0,-0.0,0.6681581799445605,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
RGS9,0.0,-0.0,0.2445909052621133,-0.0,-0.8100428806333098,-0.0,-0.0,0.0,-0.0,0.0,1.60829131963886,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3826330071236934,0.0,-0.6841413977105103,0.0,-0.0,0.0,0.0,-33.41661570120748,0.0,-0.0,0.0,0.0,-0.0,0.0,-2.980178088311494,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.5931926448849472,0.5909287698826239,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.6456006001293203,-0.0,-2.096541383079987,0.0,0.0,0.0,0.0,0.0,-1.8494994318523932,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.3223388782890353,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
KIR2DS4,-0.857424014550726,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.3534541655627421,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-48.71681340087367,-0.06488134637610479,-0.0,0.0,0.0,-0.0,0.0,-14.810134610804926,0.0,-0.0,0.0,-0.0,0.0,-2.980178088311494,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.2357177088230128,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.08105743953089967,0.0,3.9068497648108216,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.46756018660490745,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.4363910398032813,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.05261468057421207,-0.0,-18.023328512895613,0.0,0.0,0.0,2.7788357949838143,0.0,-0.0,-0.0,-11.401009691499675,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
LRRC2,-0.0,0.0,-6.114846072763212,-4.451225784161935,-0.006220218566960139,0.0,-0.0,-0.0,-4.907366905397693,-1.2972652415002544,-0.0,1.309448729988123,0.0,3.1922338240908843,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3.820969114316671,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449759264338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579235718333696,0.0,-0.08402649679648709,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8.92127722436129,-0.0,0.08604193553509423,0.0,-6.009969157115862,-0.0,-0.18014988855789607,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-4.190350754335438,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.3075291507263166,-0.0,0.7450068298564103,0.0,0.005728567352093053,-1.0636730561841905,0.23125885278567232,0.0,-0.0,-0.0,-25.688268610129846,0.0,-0.0,0.0,0.0,0.0,0.0,-26.610152728721452,-0.0,1.1027486754364197,0.0,0.0,-0.2735368305223674,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.46339762007533897,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-1.5163921425880793,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6837490337403112
LOC100131043,0.0,1.61810493664179,2.779694151920511,0.0,0.0,-0.0,0.0,0.0,0.0,4.144733010117082,0.0,0.0,-0.0,-23.48667938285042,0.0,-0.0,1.0259914257982592,-0.0,0.0,0.0,-4.593548169678622,-0.0,5.87948343152815,0.0,0.0,0.0,0.0,-0.0,-2.092549156507763,-0.0,-0.0,-0.0,-3.7831311082153407,-0.0,-0.0,-1.233074395187062,0.0,-0.0,-0.9499696288666204,-0.0,0.0,-3.54787653254152,-0.0,-0.0,-9.408679989007528,0.0,-5.342872703725773,-48.749477261287154,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.566798903377147,-25.189996811232895,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.6632795800687576,-27.69700172426379,-0.0,-3.5860721962304454,0.0,0.0,-1.2534223053239777,-0.0,0.0,-0.0,-0.0,0.0,-3.296319572720785,-0.0,0.0,0.4089465563607984,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.383850839243977,-0.0,0.0,-0.9509030012842881,0.0,0.0,-0.0,0.0,-18.502486013317313,0.0,-0.0,-20.53524038334864,-0.0,-3.8357907441314114,-0.36049242495406786,0.6136681939524459,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.130566993800696,-0.0,-0.0,0.0,-1.7830189012013915,2.3119512247448992,0.0,-0.0,-1.1924736703178818,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.4032913109291254,-0.0,-15.390297805707226,0.0,0.0,-0.0,-13.987930357632825,-0.0,-0.0,0.26584058263435695,-0.2727281076691465,-0.0,-16.63237263609051,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
SAG,-0.0,-0.0,-0.0,-0.0,0.0,0.2779499185242242,0.0,-0.0,-0.0,-0.0,-0.08409566845572206,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.24120332424144963,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3411921244910406,0.0,0.0,0.19274407757067463,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.08371079003426143,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.2037133862386347,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06909075852893334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4769057629203913,0.0,-0.0,0.0,0.0,-0.0,0.8300589669528486,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.2402476728638279,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02728569833205344,0.0,0.0,0.0,-0.0
VPS18,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-6.810142848148844,0.7524211553349626,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-8.217812469350767,-23.33848789489587,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.353299733254972,0.0,-4.129575720353172,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.160066917540856,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-8.92127722436129,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.11675858755137271,0.0,-0.46302131747222885,-0.0,-0.0,1.6621531654441486,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-3.728024117076884,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.4644865678920085,1.7562768356223897,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.16614860127938114,-0.0,-0.0,-0.0,0.0,-0.0,-11.017399552394501,-12.190128321346625,0.0,0.0,-16.976780305769125,0.0,-0.0,0.7523829655157013,-44.976225826371014,-0.0,1.0897373801254537,0.0,-0.0,0.0,0.0,-0.0,-2.055853665867837,0.0,0.0,0.0,-3.933203072848603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.822862509388232,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.42913220665071483,0.0,-0.2996633290459604,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
ALDH1A1,-0.0,-0.5082070693745577,-14.836160794849798,-0.8072191060740409,-0.0,0.0,-0.0,-0.0,-0.0,-5.020439009538588,-0.0,0.0,-0.0,17.984546870446625,-0.0,0.6511565054988654,-2.277607671163764,-7.46971008352477,-0.0,0.0,-0.0,-0.0,-22.97043015679412,-0.0,-0.8573845472401179,-4.059661236488453,-0.7479707926363818,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.8516190432394344,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,5.566798903377147,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09258216329670589,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-1.3715954357740137,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-3.7234511957747443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9238582556201992,0.0,-0.0,0.0,-0.0,0.7047637634991523,-0.0,-0.0,0.0,0.0,0.0,-10.620758825398298,0.0,-0.0,-0.0,-0.33971936139316583,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3468017095755557,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.437465637405289,-0.0,-0.0,-0.0,-11.986074100019653,0.0,-0.0,-0.0,-0.0,0.0,-1.116059512283044,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.2963983876070391,0.0,0.0,-0.0
VSIG4,0.0,0.0,-0.0,0.0,0.0,-6.928057106212699,-0.0,0.0,0.0,0.0,1.5815033589379703,-5.321474493105817,-0.0,-0.0,-0.0,-8.116927146916684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-4.349650044930679,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-9.438786123523691,-0.0,0.0,-0.0,-3.0190477093897656,0.0,-0.0,-0.0,-6.440552378879826,-7.002318093658001,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.08604193553509423,-25.189996811232895,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-37.63378700114182,0.0,0.0,0.0,-4.9532958382326,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.3497123729340738,0.0,0.0,-0.0,0.0,0.0,0.0,6.778054688261772,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-7.028892634260757,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-1.5212187708235938,-0.0,0.0,0.0,0.0,3.8070555468652256,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0727323273027825,0.0,-0.0,-0.0,-0.6318821154448631,0.0,-9.198332385796117,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
