topology,config,method,rep,n,p,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,wall_seconds
scale-free,n237p78,gglasso,27,237,78,random,0.554346918903881,0.33686566597959,0.003204412512654113,0.9624173295059372,0.9,0.9,1,0.2288493152417203,0.9160586249193843,0.422093386021163,0.5522747815607126,26.510428497567773
