aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.031848028232170505,0.5075093155550432,0.05131414267834793,0.060606060606060615,0.001523446223607179,1516,0.02806297056810404,0.29927007299270075,41,1420,3393,96,desparsified,log2_npn,6,195.96171075105667
