aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.03857221132580051,0.513963095691262,0.053851907255048605,0.07407407407407407,0.008011329883417956,1265,0.03,0.26277372262773724,36,1164,3649,101,desparsified,none,8,239.09535792609677
