aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.04108567726389207,0.512103017830359,0.053191489361702135,0.07608695652173914,0.006849100549290377,1246,0.029686174724342665,0.25547445255474455,35,1144,3669,102,desparsified,none,6,387.6579302200116
