aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.04406555082166481,0.4899974369901468,0.04470742932281395,0.08290155440414507,-0.01181179114526804,1453,0.024566473988439308,0.24817518248175183,34,1350,3463,103,desparsified,log2_npn,5,111.2238059299998
