aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6221647112680068,0.8304269942238794,0.4193548387096774,0.6564102564102564,0.49135226783108804,72,0.9629629629629629,0.26804123711340205,26,1,1127,71,cluster,n100p50,stars,19,100,50,0.05,0.5,20,0.8778538922779262
