aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.8682334760108572,0.9765740786437374,0.7067669172932329,0.815450643776824,0.7324152085079007,117,0.9791666666666666,0.5529411764705883,141,3,13108,114,hub,n513p164,stars,38,513,164,0.05,0.5,20,76.39301046403125
