aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6217846170677659,0.8378533231979551,0.25052192066805845,0.648421052631579,0.353589526998634,1077,0.9523809523809523,0.14423076923076922,180,9,12109,1068,scale-free,n513p164,stars,46,513,164,0.05,0.5,20,56.1419198717922
