aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6997681717171399,0.9792464878671775,0.5671641791044777,0.7032967032967032,0.6000806855440507,29,0.8636363636363636,0.4222222222222222,19,3,2955,26,hub,n237p78,stars,24,237,78,0.05,0.5,20,22.10518559673801
