aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6783844544957983,0.881666402911853,0.4347826086956522,0.658385093167702,0.5042835195222864,65,0.9615384615384616,0.2808988764044944,25,1,1135,64,cluster,n100p50,stars,32,100,50,0.05,0.5,20,0.959687668364495
