aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.5563963658094099,0.8103594626513139,0.11764705882352941,0.5925925925925927,0.24059418516666842,90,1.0,0.0625,6,0,1129,90,scale-free,n100p50,stars,15,100,50,0.05,0.5,20,0.8935137130320072
