aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.9294541996638606,0.9872962211704606,0.8192771084337349,0.8666666666666667,0.8197654630473677,15,0.8947368421052632,0.7555555555555555,34,4,2954,11,hub,n237p78,stars,41,237,78,0.05,0.5,20,14.112046542111784
