aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.861890579254085,0.953790253238288,0.6304347826086957,0.8363636363636364,0.6621377316612473,34,0.9666666666666667,0.46774193548387094,29,1,1162,33,random,n100p50,stars,39,100,50,0.05,0.5,20,0.975495021790266
