aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.7061703596560678,0.8904378354134768,0.560105680317041,0.7125427037579307,0.5887235647306437,666,0.9137931034482759,0.4038095238095238,424,40,12276,626,cluster,n513p164,stars,6,513,164,0.05,0.5,20,76.70765628386289
