aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.641264799474397,0.8490431094012035,0.3181818181818182,0.6524064171122995,0.4003716416099083,90,0.9130434782608695,0.1926605504587156,21,2,1114,88,cluster,n100p50,stars,7,100,50,0.05,0.5,20,0.8195545808412135
