aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.5323703430865475,0.7915790153528196,0.23853211009174308,0.5411764705882353,0.3551662752265562,83,1.0,0.13541666666666666,13,0,1129,83,scale-free,n100p50,stars,20,100,50,0.05,0.5,20,0.869539731182158
