aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.9193729103256385,0.9735109873719797,0.7349823321554769,0.8698224852071006,0.7506293217267614,75,0.9904761904761905,0.5842696629213483,104,1,2824,74,random,n237p78,stars,20,237,78,0.05,0.5,20,20.95301254466176
