aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.949748528285555,0.9985876342874315,0.891566265060241,0.9047619047619048,0.8933297615631234,9,0.9736842105263158,0.8222222222222222,37,1,2957,8,hub,n237p78,stars,19,237,78,0.05,0.5,20,21.892211883794516
