aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.9519713355021702,0.9981594170235144,0.9047619047619048,0.9425287356321839,0.9057975056846319,8,0.9743589743589743,0.8444444444444444,38,1,2957,7,hub,n237p78,stars,13,237,78,0.05,0.5,20,18.45902966801077
