aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6925216961708802,0.8761756307471121,0.4404145077720208,0.6924369747899158,0.4987963211392487,216,0.9444444444444444,0.28716216216216217,85,5,2702,211,scale-free,n237p78,stars,22,237,78,0.05,0.5,20,22.240157833322883
