aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.8476217082427068,0.9522037241411698,0.5,0.8111888111888113,0.5569897991472883,50,0.9615384615384616,0.33783783783783783,25,1,1150,49,random,n100p50,stars,28,100,50,0.05,0.5,20,0.8168381080031395
