aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.9875523050303993,0.9997896476598302,0.9195402298850575,0.9438202247191012,0.91892168227051,7,0.9523809523809523,0.8888888888888888,40,2,2956,5,hub,n237p78,stars,8,237,78,0.05,0.5,20,16.78025529254228
