aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.6966721244185552,0.8614715102986251,0.4512820512820513,0.711864406779661,0.5051207156338018,214,0.9361702127659575,0.2972972972972973,88,6,2701,208,scale-free,n237p78,stars,33,237,78,0.05,0.5,20,21.56443233601749
