aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.7851810763188847,0.9384386268001921,0.6449511400651465,0.7792207792207791,0.660313886276486,109,0.9166666666666666,0.49748743718592964,99,9,2795,100,cluster,n237p78,stars,47,237,78,0.05,0.5,20,20.83642436284572
