aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.7363875608875956,0.8916167176719846,0.4651162790697674,0.7208121827411168,0.5272620478492878,69,0.967741935483871,0.30612244897959184,30,1,1126,68,cluster,n100p50,stars,42,100,50,0.05,0.5,20,2.416539710946381
