aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,n,p,beta,selected_threshold,n_subsamples,wall_seconds
0.7693935121491604,0.9144288352639226,0.5676567656765676,0.7482014388489209,0.6013177468050221,131,0.9347826086956522,0.4075829383886256,86,6,2786,125,cluster,n237p78,stars,8,237,78,0.05,0.5,20,22.933165377005935
