aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.039114502691145026,0.5094065494759479,0.03870967741935484,0.05386278749754275,0.051185263387636536,149,0.16666666666666666,0.021897810218978103,3,15,4798,134,glasso,none,6,11.424396777991205
