aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.03373030005645516,0.5117322155172807,0.055904961565338925,0.07777777777777778,0.011732571870280926,1351,0.030911901081916538,0.291970802919708,40,1254,3559,97,glasso,log2_npn,6,11.646714283153415
