aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.03441065206706477,0.4719547575680827,0.041758241758241756,0.08365019011406845,-0.022305278345897774,1744,0.0225787284610814,0.2773722627737226,38,1645,3168,99,glasso,log2_npn,4,11.171982234343886
