aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,method,preprocessing,dataset_id,wall_seconds
0.06768878908878781,0.6067209071023084,0.15433673469387757,0.15522771007055805,0.1086213987939754,1326,0.09236641221374046,0.4689922480620155,121,1189,3503,137,glasso,none,1,9.862347699236125
