aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,seed_offset,n,p,wall_seconds,dof_correction,null_graph,benchmark,network,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,preprocessing,dataset_id
0.5922524633597329,0.8956058879766643,0.607872446437469,0.6114285714285714,0.5743283792835275,787.0,0.6143001007049346,0.6015779092702169,610.0,383.0,11323.0,404.0,cluster,n300p160,ssglasso,41.0,0.0,300.0,160.0,1344.7475547810318,,,synthetic,,,,,,,,,,,,,,,
0.3299236219642397,0.9304206295289856,0.4119318181818182,0.445993031358885,0.4137325478073818,414.0,0.3236607142857143,0.56640625,145.0,303.0,12807.0,111.0,hub,n513p164,piglasso_oracle_n09,47.0,0.0,513.0,164.0,1173.2228131239535,,,synthetic,,,,,,,,,,,,,,,
0.82519278705637,0.9665839198951394,0.7730337078651686,0.7981257321358844,0.7554162513516839,505.0,0.8523290386521308,0.7072368421052632,860.0,149.0,11355.0,356.0,scale-free,n1300p160,ssglasso,15.0,0.0,1300.0,160.0,1167.923962460016,,,synthetic,,,,,,,,,,,,,,,
0.8706390020095465,0.997474497219666,0.8759689922480619,0.8766603415559772,0.8734630623217322,64.0,0.8659003831417624,0.8862745098039215,226.0,35.0,12430.0,29.0,hub,n700p160,ssglasso,26.0,0.0,700.0,160.0,1087.4659239100292,,,synthetic,,,,,,,,,,,,,,,
0.6508747632267637,0.8573559124647497,0.2854815719812665,0.68687374749499,0.3815467133613108,3509.0,0.9346666666666666,0.1684691180004806,701.0,49.0,49418.0,3460.0,cluster,n1026p328,desparsified,18.0,,1026.0,328.0,22.36603812687099,,,synthetic,,,,,,,,,,,,,,,
0.0481071375130929,0.5,0.0,0.0917981297737169,0.0,643.0,0.0,0.0,0.0,0.0,12723.0,643.0,random,n513p164,piglasso_oracle,5.0,,513.0,164.0,752.1314705489203,,,synthetic,,,,,,,,,,,,,,,
0.7791246958752343,0.9708903829453828,0.7414741474147415,0.7632653061224489,0.7441785986230551,470.0,0.8575063613231552,0.6531007751937985,674.0,112.0,52484.0,358.0,hub,n1026p328,piglasso_oracle_n02,3.0,0.0,1026.0,328.0,300.2954618469812,False,False,synthetic,,,,,,,,,,,,,,,
0.7711578775540316,0.948863752373563,0.3062730627306273,0.7402597402597402,0.3370065546233463,376.0,0.1820175438596491,0.9651162790697676,83.0,373.0,766.0,3.0,cluster,n100p50,gglasso,19.0,,100.0,50.0,4.526351490058005,,,synthetic,,,,,,,,,,,,,,,
0.8498627061642731,0.9651860485193816,0.2744425385934819,0.8104575163398693,0.3126554557592701,423.0,0.1593625498007968,0.9876543209876544,80.0,422.0,722.0,1.0,cluster,n100p50,gglasso,35.0,,100.0,50.0,6.638728803023696,,,synthetic,,,,,,,,,,,,,,,
0.9693690700963902,0.9901994243358324,0.7642988929889298,0.9333586481868236,0.7783890685694316,1022.0,0.9981927710843372,0.6192077727952168,1657.0,3.0,50949.0,1019.0,random,n1026p328,desparsified,12.0,,1026.0,328.0,18.904418412945237,,,synthetic,,,,,,,,,,,,,,,
0.6901109558953055,0.9823117636973234,0.6123911930363543,0.7774480712166173,0.6319071687512429,757.0,0.4533737680060652,0.943217665615142,598.0,721.0,12011.0,36.0,random,n513p164,piglasso_oracle_n08,6.0,0.0,513.0,164.0,1292.633765992941,,,synthetic,,,,,,,,,,,,,,,
0.7387804415193965,0.9457980560908156,0.7275803722504229,0.7305194805194806,0.6978494703048248,161.0,0.7288135593220338,0.7263513513513513,215.0,80.0,2627.0,81.0,scale-free,n237p78,piglasso_corr,16.0,,237.0,78.0,20.237274002749476,,,synthetic,,,,,,,,,,,,,,,
0.6646501519681545,0.9265927390947288,0.181184668989547,0.6652741514360312,0.2973246449759904,940.0,0.896551724137931,0.1007751937984496,104.0,12.0,52584.0,928.0,hub,n1026p328,desparsified,39.0,,1026.0,328.0,22.6777908783406,,,synthetic,,,,,,,,,,,,,,,
0.8901228735609634,0.9911341526746849,0.8492890995260662,0.8819552782111284,0.8392277516349836,318.0,0.7901234567901234,0.918032786885246,896.0,238.0,12152.0,80.0,cluster,n513p164,piglasso_oracle_n01,27.0,0.0,513.0,164.0,1265.5958636139983,,,synthetic,,,,,,,,,,,,,,,
0.7378535674376901,0.9569396109654928,0.7589945786101528,0.7620423892100192,0.7381560797222936,489.0,0.751219512195122,0.7669322709163346,770.0,255.0,11461.0,234.0,cluster,n700p160,ssglasso,26.0,0.0,700.0,160.0,1206.9172677000752,,,synthetic,,,,,,,,,,,,,,,
0.4333249612074618,0.8291793689510412,0.4715960324616772,0.4920749279538904,0.428615380327952,1172.0,0.5391752577319587,0.4190705128205128,523.0,447.0,11671.0,725.0,scale-free,n513p164,piglasso_oracle_n07,28.0,0.0,513.0,164.0,1192.4526122269451,,,synthetic,,,,,,,,,,,,,,,
0.6873459128761665,0.8518936141534958,0.6793048973143759,0.7078039927404718,0.6433873518382344,203.0,0.6379821958456974,0.7263513513513513,215.0,122.0,2585.0,81.0,scale-free,n237p78,gglasso,28.0,,237.0,78.0,3.574853050056845,,,synthetic,,,,,,,,,,,,,,,
0.6193124065578967,0.9385087209750382,0.6374245472837022,0.6819265617548881,0.6150828181027325,901.0,0.5362220717670955,0.7857142857142857,792.0,685.0,11673.0,216.0,cluster,n513p164,piglasso_oracle_n05,17.0,0.0,513.0,164.0,1276.8239982750963,,,synthetic,,,,,,,,,,,,,,,
0.9561029531304244,0.9945180154231256,0.8554861730597682,0.9010989010989012,0.8489423513075681,324.0,0.9647887323943662,0.7684294871794872,959.0,35.0,12083.0,289.0,scale-free,n513p164,piglasso_oracle_n00,0.0,0.0,513.0,164.0,1218.7188199000666,,,synthetic,,,,,,,,,,,,,,,
0.7043687143066983,0.9619047853356426,0.6841186736474695,0.7747368421052632,0.6758873327979489,181.0,0.5536723163841808,0.8949771689497716,196.0,158.0,2626.0,23.0,cluster,n237p78,piglasso,28.0,,237.0,78.0,15.45523217599839,,,synthetic,,,,,,,,,,,,,,,
0.7305475383609693,0.9603875891739404,0.7240437158469945,0.7551127425275301,0.7056022413412029,606.0,0.6473941368078175,0.8212809917355371,795.0,433.0,11965.0,173.0,cluster,n513p164,piglasso_oracle_n03,4.0,0.0,513.0,164.0,1250.348227406037,,,synthetic,,,,,,,,,,,,,,,
0.5188651625317607,0.9703719517980832,0.4504504504504505,0.6333333333333334,0.4924021793911593,122.0,0.2976190476190476,0.925925925925926,50.0,118.0,1053.0,4.0,random,n100p50,ssglasso,0.0,0.0,100.0,50.0,9.78090460502426,False,False,synthetic,,,,,,,,,,,,,,,
0.8448813512095289,0.9949927666680038,0.7938144329896907,0.8385899814471244,0.795100772476686,120.0,0.7085889570552147,0.90234375,231.0,95.0,12369.0,25.0,hub,n500p160,piglasso_oracle_n02,45.0,0.0,500.0,160.0,1152.8105330769904,,,synthetic,,,,,,,,,,,,,,,
0.7365224975389324,0.940351765333198,0.7028469750889681,0.7056483691328561,0.6808719907075963,668.0,0.79,0.6330128205128205,790.0,210.0,11908.0,458.0,scale-free,n513p164,piglasso_oracle_n03,43.0,0.0,513.0,164.0,1237.6762152649462,,,synthetic,,,,,,,,,,,,,,,
0.7905816925071791,0.9934766645579748,0.7654320987654322,0.7992277992277993,0.7644423525635738,133.0,0.6955128205128205,0.8509803921568627,217.0,95.0,13016.0,38.0,hub,n513p164,piglasso_oracle_n03,41.0,0.0,513.0,164.0,1158.2897844649851,,,synthetic,,,,,,,,,,,,,,,
0.2760803074106891,0.7171374316027377,0.2308641975308642,0.3326771653543307,0.2262255650161353,1246.0,0.4628712871287129,0.1537828947368421,187.0,217.0,11287.0,1029.0,scale-free,n100p160,ssglasso,44.0,0.0,100.0,160.0,1552.204864640953,,,synthetic,,,,,,,,,,,,,,,
0.8679707207051495,0.9895907665248602,0.8558182661103384,0.8694808345463366,0.8460420078790144,311.0,0.7902397260273972,0.9332659251769464,923.0,245.0,11486.0,66.0,cluster,n700p160,piglasso_oracle_n02,3.0,0.0,700.0,160.0,1264.116529347957,,,synthetic,,,,,,,,,,,,,,,
0.6302075516425838,0.9153359023554704,0.6324143692564745,0.6356228172293364,0.5969828231235254,880.0,0.6605584642233857,0.6065705128205128,757.0,389.0,11729.0,491.0,scale-free,n513p164,piglasso_oracle_n05,13.0,0.0,513.0,164.0,1273.9701548790326,,,synthetic,,,,,,,,,,,,,,,
0.8937702029461984,0.9813865872168032,0.8360017308524449,0.8450244698205546,0.8210266593687057,379.0,0.8821917808219178,0.7944078947368421,966.0,129.0,11375.0,250.0,scale-free,n700p160,piglasso_oracle_n02,1.0,0.0,700.0,160.0,1200.1857225330314,,,synthetic,,,,,,,,,,,,,,,
0.7437926738089817,0.8937988598128975,0.6585034013605442,0.7440147329650091,0.6283975188507962,251.0,0.55125284738041,0.8175675675675675,242.0,197.0,2510.0,54.0,scale-free,n237p78,gglasso,37.0,,237.0,78.0,4.550840843003243,,,synthetic,,,,,,,,,,,,,,,
0.9112993431403896,0.9858583768689088,0.8372703412073491,0.844954881050041,0.8263668342422409,372.0,0.9219653179190752,0.7668269230769231,957.0,81.0,12037.0,291.0,scale-free,n513p164,piglasso_oracle_n01,45.0,0.0,513.0,164.0,1171.5685098919785,,,synthetic,,,,,,,,,,,,,,,
0.0225090129003658,0.5091523134249717,0.0361010830324909,0.0379401811030824,0.0693671693044836,1068.0,0.2816901408450704,0.0192864030858244,20.0,51.0,52540.0,1017.0,hub,n1026p328,gglasso,11.0,,1026.0,328.0,5.002085322048515,,,synthetic,,,,,,,,,,,,,,,
0.8113152594603131,0.9495989767008596,0.4274563820018365,0.7484472049689441,0.4492268596247101,2494.0,0.2764251781472684,0.9423076923076924,931.0,2437.0,9941.0,57.0,cluster,n513p164,glasso,13.0,,513.0,164.0,93.11226632725447,,,synthetic,,,,,,,,,,,,,,,
0.3771251816716725,0.7993599133097194,0.4313725490196078,0.4463746223564954,0.3801639531980207,1305.0,0.4727793696275071,0.3966346153846153,495.0,552.0,11566.0,753.0,scale-free,n513p164,piglasso_oracle_n08,37.0,0.0,513.0,164.0,1197.27400542103,,,synthetic,,,,,,,,,,,,,,,
0.4621953001780123,0.8400706686069886,0.4946420917273896,0.5057199211045365,0.4478916740034649,1179.0,0.5317972350230414,0.4623397435897436,577.0,508.0,11610.0,671.0,scale-free,n513p164,piglasso_oracle_n07,13.0,0.0,513.0,164.0,1213.1652554699683,,,synthetic,,,,,,,,,,,,,,,
0.4143573009042921,0.7506290494925938,0.1671438797423049,0.534879112168054,0.2519272664949727,4654.0,0.7835570469798657,0.0935496794871794,467.0,129.0,48507.0,4525.0,scale-free,n1026p328,piglasso_adaptive,15.0,,1026.0,328.0,325.15907931886613,,,synthetic,,,,,,,,,,,,,,,
0.3091879044499763,0.7500773229630894,0.3658991910392034,0.3801139306059037,0.3308482462098692,1019.0,0.4468085106382978,0.309799789251844,294.0,364.0,11407.0,655.0,cluster,n100p160,ssglasso,1.0,0.0,100.0,160.0,1625.8792793160535,,,synthetic,,,,,,,,,,,,,,,
0.898839097767784,0.9918301745056304,0.8631297369594293,0.8985074626865671,0.8533336959805594,307.0,0.7986798679867987,0.938894277400582,968.0,244.0,11445.0,63.0,cluster,n900p160,piglasso_oracle_n02,30.0,0.0,900.0,160.0,1172.841239827103,,,synthetic,,,,,,,,,,,,,,,
0.9777132606636736,0.9996243708211254,0.45,0.924731182795699,0.5287024409061184,110.0,0.2903225806451613,1.0,45.0,110.0,2848.0,0.0,hub,n237p78,glasso,14.0,,237.0,78.0,134.47227512905374,,,synthetic,,,,,,,,,,,,,,,
0.7303247073810346,0.9558534634143528,0.7458312278928751,0.7526096033402924,0.7262568638388384,503.0,0.7165048543689321,0.7776606954689147,738.0,292.0,12125.0,211.0,cluster,n513p164,piglasso_corr,12.0,,513.0,164.0,511.899578965269,,,synthetic,,,,,,,,,,,,,,,
0.5216931768112603,0.8954555075374474,0.5767888307155323,0.5865102639296187,0.5423633728445663,970.0,0.5151987529228371,0.6551040634291377,661.0,622.0,11735.0,348.0,cluster,n513p164,piglasso_oracle_n06,38.0,0.0,513.0,164.0,1211.4036855578888,,,synthetic,,,,,,,,,,,,,,,
0.3639903086924422,0.7742305497014401,0.4113175675675676,0.4152956869719876,0.3549097498227992,1394.0,0.4348214285714286,0.390224358974359,487.0,633.0,11485.0,761.0,scale-free,n513p164,piglasso_oracle_n09,23.0,0.0,513.0,164.0,1191.6719300950645,,,synthetic,,,,,,,,,,,,,,,
0.4734504512603926,0.7950292801733864,0.2349119507608138,0.5539978729575559,0.3107687594443437,4475.0,0.8016336056009334,0.1376201923076923,687.0,170.0,48466.0,4305.0,scale-free,n1026p328,piglasso_adaptive,22.0,,1026.0,328.0,320.2499887240119,,,synthetic,,,,,,,,,,,,,,,
0.6260377475987794,0.9160324557222644,0.1290322580645161,0.627831715210356,0.2429690361130836,972.0,0.8674698795180723,0.0696999031945789,72.0,11.0,52584.0,961.0,hub,n1026p328,desparsified,32.0,,1026.0,328.0,23.18803391093388,,,synthetic,,,,,,,,,,,,,,,
0.4300372092376866,0.8583574448492162,0.5048908954100828,0.5440900562851783,0.4769567195620823,1316.0,0.3963378617838157,0.6953367875647668,671.0,1022.0,11379.0,294.0,cluster,n513p164,piglasso_oracle_n09,0.0,0.0,513.0,164.0,1233.4624647190794,,,synthetic,,,,,,,,,,,,,,,
0.94983597162347,0.9981932613757674,0.8767676767676769,0.952887537993921,0.8755363931824434,183.0,0.7900485436893204,0.9848714069591528,651.0,173.0,12532.0,10.0,random,n513p164,piglasso_oracle_n01,21.0,0.0,513.0,164.0,1317.3529135910794,,,synthetic,,,,,,,,,,,,,,,
0.9255202610712442,0.9987000886846996,0.8807692307692309,0.8893360160965794,0.8785737756562523,62.0,0.8641509433962264,0.8980392156862745,229.0,36.0,13075.0,26.0,hub,n513p164,piglasso_oracle_n01,33.0,0.0,513.0,164.0,1183.9259969210252,,,synthetic,,,,,,,,,,,,,,,
0.6581820397436886,0.9131402784478272,0.5382955771305286,0.6382439848037147,0.5468256464281865,856.0,0.8234323432343235,0.3998397435897436,499.0,107.0,12011.0,749.0,scale-free,n513p164,piglasso_corr,23.0,,513.0,164.0,489.6390592022799,,,synthetic,,,,,,,,,,,,,,,
0.1801404845403603,0.5704353440796052,0.241462434712736,0.2415109503717098,0.2982568634633936,3776.0,0.6988372093023256,0.1459446333171442,601.0,259.0,49251.0,3517.0,cluster,n1026p328,gglasso,44.0,,1026.0,328.0,3.6776921981945634,,,synthetic,,,,,,,,,,,,,,,
0.6214988252915905,0.8799130868024801,0.4143222506393862,0.6276595744680851,0.4111892874273359,229.0,0.2745762711864407,0.84375,81.0,214.0,915.0,15.0,scale-free,n100p50,gglasso,11.0,,100.0,50.0,9.056139702908697,,,synthetic,,,,,,,,,,,,,,,
0.9775893482144123,0.9951682335713504,0.8283185840707964,0.9368258859784284,0.8338836391199286,194.0,0.9957446808510638,0.7090909090909091,468.0,2.0,12704.0,192.0,random,n513p164,desparsified,26.0,,513.0,164.0,1.679684136994183,,,synthetic,,,,,,,,,,,,,,,
0.773044025407726,0.956455470580027,0.6762092793682133,0.7503987240829346,0.6652593489342665,656.0,0.845679012345679,0.5633223684210527,685.0,125.0,11379.0,531.0,scale-free,n900p160,ssglasso,45.0,0.0,900.0,160.0,1127.6946786210174,,,synthetic,,,,,,,,,,,,,,,
0.8094927461428603,0.9915045967250642,0.6788990825688074,0.8634920634920634,0.6936797381162894,140.0,0.5211267605633803,0.9736842105263158,148.0,136.0,2715.0,4.0,random,n237p78,piglasso_corr,34.0,,237.0,78.0,29.739514356013387,,,synthetic,,,,,,,,,,,,,,,
0.6951888851735067,0.9414286933790624,0.6863780359028512,0.6891961085509474,0.6631944169022647,594.0,0.7166482910694597,0.6585612968591692,650.0,257.0,12122.0,337.0,cluster,n513p164,piglasso_corr,31.0,,513.0,164.0,491.54333505034447,,,synthetic,,,,,,,,,,,,,,,
0.4994674337426424,0.9659859031706648,0.503382949932341,0.5930018416206262,0.5174854773518606,367.0,0.384297520661157,0.7294117647058823,186.0,298.0,12813.0,69.0,hub,n513p164,piglasso_oracle_n07,3.0,0.0,513.0,164.0,1159.083956404007,,,synthetic,,,,,,,,,,,,,,,
0.8759965546737494,0.9949792531120332,0.7096774193548387,0.8235294117647058,0.7388657320626492,9.0,1.0,0.55,11.0,0.0,1205.0,9.0,hub,n100p50,desparsified,16.0,,100.0,50.0,0.1348447860218584,,,synthetic,,,,,,,,,,,,,,,
0.7562372798793753,0.929214401168908,0.4384858044164037,0.712171052631579,0.4482378458654896,9968.0,0.2884458608167198,0.9138295374501056,3892.0,9601.0,39768.0,367.0,cluster,n1026p328,glasso,33.0,,1026.0,328.0,136.13526813103817,,,synthetic,,,,,,,,,,,,,,,
0.9355181548174482,0.9927093079180696,0.8963210702341137,0.8977923139820114,0.88571512196107,248.0,0.91156462585034,0.881578947368421,1072.0,104.0,11400.0,144.0,scale-free,n1300p160,piglasso_oracle_n02,32.0,0.0,1300.0,160.0,173.92320883399225,False,False,synthetic,,,,,,,,,,,,,,,
0.6580921074373647,0.852346066631781,0.25,0.6627218934911242,0.3656000086660744,78.0,1.0,0.1428571428571428,13.0,0.0,1134.0,78.0,cluster,n100p50,desparsified,7.0,,100.0,50.0,0.1061442112550139,,,synthetic,,,,,,,,,,,,,,,
0.9698108061612096,0.9938822454801308,0.4331129996852377,0.9243445692883896,0.4851093129645321,1801.0,0.2769726247987117,0.9927849927849928,688.0,1796.0,10877.0,5.0,random,n513p164,glasso,3.0,,513.0,164.0,109.84421825688332,,,synthetic,,,,,,,,,,,,,,,
0.7731604954912897,0.9558375775022144,0.4017278617710583,0.7203791469194312,0.4259678664218151,277.0,0.2534059945504087,0.96875,93.0,274.0,855.0,3.0,scale-free,n100p50,gglasso,46.0,,100.0,50.0,6.354396206792444,,,synthetic,,,,,,,,,,,,,,,
0.6849481160839854,0.9345436606806572,0.6752577319587629,0.6759665205261061,0.6464768265133742,756.0,0.7277777777777777,0.6298076923076923,786.0,294.0,11824.0,462.0,scale-free,n513p164,piglasso_oracle_n04,8.0,0.0,513.0,164.0,1215.0103434600169,,,synthetic,,,,,,,,,,,,,,,
0.6234730890980705,0.862312925170068,0.3149606299212599,0.6545454545454545,0.3977493579528863,87.0,0.9090909090909092,0.1904761904761904,20.0,2.0,1118.0,85.0,cluster,n100p50,desparsified,29.0,,100.0,50.0,0.0437748162075877,,,synthetic,,,,,,,,,,,,,,,
0.6957819351705993,0.9868165820480528,0.7029702970297029,0.712871287128713,0.7056540607977966,180.0,0.6051136363636364,0.8385826771653543,213.0,139.0,12327.0,41.0,hub,n300p160,piglasso_oracle_n02,36.0,0.0,300.0,160.0,1207.2623330729548,,,synthetic,,,,,,,,,,,,,,,
0.9006747461664576,0.99151548458325,0.8843474222015792,0.916076845298281,0.8771927759412903,249.0,0.8178694158075601,0.962588473205258,952.0,212.0,11519.0,37.0,cluster,n1100p160,piglasso_oracle_n02,38.0,0.0,1100.0,160.0,178.27667493300396,False,False,synthetic,,,,,,,,,,,,,,,
0.7459733068875016,0.9339570416297608,0.4362745098039216,0.7058823529411765,0.4500211683254783,230.0,0.2852564102564102,0.9270833333333334,89.0,223.0,906.0,7.0,scale-free,n100p50,gglasso,34.0,,100.0,50.0,8.32766076689586,,,synthetic,,,,,,,,,,,,,,,
0.621291116790228,0.976603241403342,0.5689655172413793,0.6898047722342734,0.5804786740886704,300.0,0.4489795918367347,0.7764705882352941,198.0,243.0,12868.0,57.0,hub,n513p164,piglasso_oracle_n07,38.0,0.0,513.0,164.0,1067.31902979,,,synthetic,,,,,,,,,,,,,,,
0.6225523516955433,0.926637722929356,0.6449799196787148,0.6825095057034221,0.61853740055892,884.0,0.5584144645340751,0.7633079847908745,803.0,635.0,11679.0,249.0,cluster,n513p164,piglasso_oracle_n05,11.0,0.0,513.0,164.0,1286.9180750460364,,,synthetic,,,,,,,,,,,,,,,
0.2880570651541789,0.7207637517932637,0.349731663685152,0.3623140495867768,0.2936173742275307,1454.0,0.395748987854251,0.313301282051282,391.0,597.0,11521.0,857.0,scale-free,n513p164,piglasso_oracle_n10,45.0,0.0,513.0,164.0,1224.593482603901,,,synthetic,,,,,,,,,,,,,,,
0.9897022712778568,0.99984974832845,0.5263157894736842,0.9574468085106383,0.5893751633419075,81.0,0.3571428571428571,1.0,45.0,81.0,2877.0,0.0,hub,n237p78,glasso,27.0,,237.0,78.0,145.9900411698036,,,synthetic,,,,,,,,,,,,,,,
0.712262214061464,0.8940763462349036,0.5960103329506314,0.6845495828492976,0.5716488076294913,5630.0,0.4643336314847943,0.8319310897435898,4153.0,4791.0,43845.0,839.0,scale-free,n1026p328,glasso,41.0,,1026.0,328.0,139.0450907931663,,,synthetic,,,,,,,,,,,,,,,
0.2869733123109603,0.945829875518672,0.2782608695652174,0.456140350877193,0.3479875614414087,83.0,0.1684210526315789,0.8,16.0,79.0,1126.0,4.0,hub,n100p50,piglasso,44.0,,100.0,50.0,7.749503526370972,,,synthetic,,,,,,,,,,,,,,,
0.8553586628928436,0.970103734439834,0.7096774193548387,0.8235294117647058,0.7388657320626492,9.0,1.0,0.55,11.0,0.0,1205.0,9.0,hub,n100p50,desparsified,32.0,,100.0,50.0,0.2406057729385793,,,synthetic,,,,,,,,,,,,,,,
0.6678665399741871,0.9208515106262776,0.6396313364055299,0.6528716216216216,0.616841723466051,782.0,0.7527114967462039,0.5560897435897436,694.0,228.0,11890.0,554.0,scale-free,n513p164,piglasso_oracle_n04,28.0,0.0,513.0,164.0,1214.5868894129526,,,synthetic,,,,,,,,,,,,,,,
0.986798638707459,0.9985184769839972,0.437836980653346,0.9483260553129548,0.490851169154414,7090.0,0.28036149471974,0.9989146164978292,2761.0,7087.0,43777.0,3.0,random,n1026p328,glasso,6.0,,1026.0,328.0,147.97178217303008,,,synthetic,,,,,,,,,,,,,,,
0.8913289733689616,0.9901704859014864,0.8558182661103385,0.8860759493670887,0.8473768466006459,311.0,0.7848639455782312,0.9408766564729868,923.0,253.0,12132.0,58.0,cluster,n513p164,piglasso_oracle_n01,10.0,0.0,513.0,164.0,1376.3078141579754,,,synthetic,,,,,,,,,,,,,,,
0.6149397339690611,0.9695427247059256,0.5720802919708029,0.7067039106145252,0.589461112146661,938.0,0.4163346613545817,0.91399416909621,627.0,879.0,11801.0,59.0,random,n513p164,piglasso_oracle_n10,35.0,0.0,513.0,164.0,1266.06138262304,,,synthetic,,,,,,,,,,,,,,,
0.986557533614758,0.9998203303775745,0.9609375,0.964566929133858,0.9601747234935164,20.0,0.9609375,0.9609375,246.0,10.0,13100.0,10.0,hub,n513p164,piglasso_oracle_n00,47.0,0.0,513.0,164.0,1161.335345356958,,,synthetic,,,,,,,,,,,,,,,
0.7488808164017756,0.9911389309990708,0.6412556053811659,0.8317460317460318,0.6674912392349771,160.0,0.4719471947194719,1.0,143.0,160.0,2700.0,0.0,random,n237p78,piglasso_oracle_n02,24.0,0.0,237.0,78.0,54.90208189096302,False,False,synthetic,,,,,,,,,,,,,,,
0.725213891044914,0.9813435164573608,0.6522167487684729,0.7842866988283941,0.6589585019813357,706.0,0.5057295645530939,0.9181692094313454,662.0,647.0,11998.0,59.0,random,n513p164,piglasso_oracle_n07,11.0,0.0,513.0,164.0,1357.236313401023,,,synthetic,,,,,,,,,,,,,,,
0.8119568143267539,0.986857104617032,0.680952380952381,0.8673139158576052,0.6896682841250446,134.0,0.5335820895522388,0.9407894736842104,143.0,125.0,2726.0,9.0,random,n237p78,ssglasso,12.0,0.0,237.0,78.0,14.544621126988204,False,False,synthetic,,,,,,,,,,,,,,,
0.593491900452425,0.9909060186180836,0.443298969072165,0.7387387387387387,0.5190910642782979,108.0,0.2866666666666667,0.9772727272727272,43.0,107.0,2852.0,1.0,hub,n237p78,ssglasso,11.0,0.0,237.0,78.0,11.45328633498866,False,False,synthetic,,,,,,,,,,,,,,,
0.8363380650771567,0.9786584727715651,0.8031985784095957,0.836,0.7891423424441061,443.0,0.7296206618240516,0.8932806324110671,904.0,335.0,11373.0,108.0,cluster,n500p160,piglasso_oracle_n02,12.0,0.0,500.0,160.0,1314.8334203289123,,,synthetic,,,,,,,,,,,,,,,
0.5039745309870751,0.7719777019478871,0.6120401337792643,0.6120401337792643,0.58727932991459,696.0,0.6744471744471745,0.560204081632653,549.0,265.0,12121.0,431.0,cluster,n513p164,gglasso,37.0,,513.0,164.0,44.91832539113239,,,synthetic,,,,,,,,,,,,,,,
0.7681798529655415,0.9880239835601696,0.685212298682284,0.8152610441767068,0.7021340358117596,215.0,0.5454545454545454,0.9212598425196852,234.0,195.0,12917.0,20.0,hub,n513p164,piglasso_oracle_n04,9.0,0.0,513.0,164.0,1161.0771773529705,,,synthetic,,,,,,,,,,,,,,,
0.8092959728000543,0.960706560922855,0.4014869888475836,0.7272727272727273,0.452160622117134,161.0,0.2547169811320754,0.9473684210526316,54.0,158.0,1010.0,3.0,random,n100p50,glasso,20.0,,100.0,50.0,45.20489749405533,,,synthetic,,,,,,,,,,,,,,,
0.9837163561076608,0.9997095435684646,0.5555555555555556,0.9302325581395348,0.6118835935681562,32.0,0.3846153846153846,1.0,20.0,32.0,1173.0,0.0,hub,n100p50,glasso,25.0,,100.0,50.0,75.48184616258368,,,synthetic,,,,,,,,,,,,,,,
0.9850247950115384,0.9996544211554352,0.5769230769230769,0.9772727272727272,0.629571162532486,66.0,0.4054054054054054,1.0,45.0,66.0,2892.0,0.0,hub,n237p78,glasso,13.0,,237.0,78.0,124.35535083711147,,,synthetic,,,,,,,,,,,,,,,
0.4574332243697357,0.9096432828444342,0.4731182795698924,0.5629629629629629,0.4738110474818099,98.0,0.3464566929133858,0.7457627118644068,44.0,83.0,1083.0,15.0,random,n100p50,piglasso,20.0,,100.0,50.0,8.983450128231198,,,synthetic,,,,,,,,,,,,,,,
0.470716788255767,0.7955879110499819,0.257847910021823,0.5538167938931299,0.3274153066712087,4421.0,0.7958549222797927,0.1538461538461538,768.0,197.0,48439.0,4224.0,scale-free,n1026p328,piglasso_corr,31.0,,1026.0,328.0,775.427844540216,,,synthetic,,,,,,,,,,,,,,,
0.5907417888783106,0.9824147239702516,0.5861601085481682,0.6608084358523726,0.6060233954384207,305.0,0.4490644490644491,0.84375,216.0,265.0,12845.0,40.0,hub,n513p164,piglasso_oracle_n07,7.0,0.0,513.0,164.0,1153.0584968830226,,,synthetic,,,,,,,,,,,,,,,
0.6288520442527783,0.970480922556964,0.6569037656903765,0.6717267552182163,0.6520829438265746,164.0,0.7072072072072072,0.61328125,157.0,65.0,12399.0,99.0,hub,n300p160,ssglasso,21.0,0.0,300.0,160.0,1127.627540474059,,,synthetic,,,,,,,,,,,,,,,
0.5543300895837026,0.9547796382933031,0.5517241379310345,0.63564875491481,0.5586125159965574,910.0,0.4108584005869405,0.8395802098950524,560.0,803.0,11896.0,107.0,random,n513p164,piglasso_oracle_n10,13.0,0.0,513.0,164.0,1190.5025439120363,,,synthetic,,,,,,,,,,,,,,,
0.9446105322317286,0.9920553588591426,0.4125452352231604,0.8795180722891567,0.4623080257476527,487.0,0.2602739726027397,0.994186046511628,171.0,486.0,2345.0,1.0,random,n237p78,glasso,36.0,,237.0,78.0,71.83933898294345,,,synthetic,,,,,,,,,,,,,,,
0.5330901032952519,0.8669029471235484,0.4880174291938997,0.5882918620026446,0.4859106331441941,3290.0,0.7091813658977838,0.3720047449584816,1568.0,643.0,48770.0,2647.0,cluster,n1026p328,ssglasso,14.0,0.0,1026.0,328.0,345.55194738000864,False,False,synthetic,,,,,,,,,,,,,,,
